,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
180,180,-15.5952412845296,1.05682811835095E-07,5.30119095643045E-06,379,1048,1588,218,177,1j [X5 Y6 Y7 Y12],[],4.99959720556936E-05
181,181,-15.5952413902895,1.05759976776199E-07,5.19543097965425E-06,310,1054,1597,218,177,1j [X5 Y8 Y9 Y12],[],-0.000976968053373
182,182,-15.5952414519184,6.1628872671804E-08,5.13380210698244E-06,347,1060,1606,218,177,1j [X2 Y4 Y10 Y12],[],-0.022136255344002
183,183,-15.5952417378349,2.85916479825232E-07,4.84788562715721E-06,354,1066,1615,218,180,1j [X2 X11 X12 Y13],[],0.003318610363901
184,184,-15.5952434368384,1.69900352986474E-06,3.14888209729247E-06,436,1072,1624,218,180,1j [Y4 X5 X10 X11],[],-0.057351765559972
185,185,-15.5952435617762,1.24937740153541E-07,3.02394435713893E-06,381,1078,1633,222,183,1j [X0 X3 Y4 X13],[],-0.001126290856303
186,186,-15.5952435917437,2.99675573245395E-08,2.99397679981439E-06,282,1084,1642,226,183,1j [Y1 Y2 X3 Y10],[],-0.001834512782828
187,187,-15.5952436552379,6.34942214361445E-08,2.93048257837825E-06,328,1090,1651,226,183,1j [Y1 Y2 Y8 X9],[],-0.00073763904772
188,188,-15.5952437268312,7.15933001771418E-08,2.8588892782011E-06,372,1096,1660,226,183,1j [Y1 Y2 Y6 X7],[],0.00074908332746
189,189,-15.5952437773151,5.04838766346438E-08,2.80840540156646E-06,389,1102,1669,228,183,1j [X0 Y1 Y2 Y3],[],0.000222185266789
190,190,-15.595243816467,3.9151872854859E-08,2.7692535287116E-06,362,1108,1678,228,186,1j [X2 X4 X11 Y13],[],0.006941923814797
191,191,-15.5952439603528,1.43885806380695E-07,2.62536772233091E-06,375,1114,1687,228,186,1j [X1 X8 Y9 X10],[],0.001160573755703
192,192,-15.59524397841,1.80571753105596E-08,2.60731054702035E-06,354,1120,1696,228,189,1j [Y0 X1 Y12 Y13],[],0.001768257081874
193,193,-15.5952439955851,1.7175096900246E-08,2.5901354501201E-06,322,1126,1705,228,189,1j [X0 X5 X11 Y12],[],0.00198991116874
